OBSERVATIONS

Stations
  Stnr Name              Operates from Operates until Altitude Latitude Longitude Region/Country                                                                          
 99840 SVALBARD LUFTHAVN Oct 1964                           28  78.2453   15.5015 NORWAY                                                            


Elements
 Code  Name                                Unit               
 DD    Wind direction (FF)                 degrees                            
 FF    Wind speed (10 meters above ground) m/s                                            
 PO    Air pressure at station level       hPa                                      
 RR_12 Precipitation (12 hours)            mm                                    
 RR_24 Precipitation (24 hours)            mm                                    
 TA    Air temperature                     degC                        
 TSS   Temperature                         degC                     


Coordinated Universal Time (UTC) is the time by the Prime Meridian and is the successor to the hour Greenwich Mean Time (GMT). It is 1 hour after Norwegian Mean Time (NMT) and 2 hours after the Norwegian summer time. UTC gives the hours from 00 to 23.
****************** NOTE *****************
Datavalue marked x means not access or that the quality is 'Very uncertain' (Level 5 or more).
********************************************

 St.no Year Mnth Date Time(UTC)     PO  RR_12  RR_24    TA    TSS     DD   FF                                               
 99840 2009    6    4         0 1015.4 -999.5 -999.5   0.3 -999.5    126  3.9                                             
 99840 2009    6    4         6 1016.6      . -999.5   1.2 -999.5     42  5.8                                       
 99840 2009    6    4        12 1017.8 -999.5 -999.5   2.0 -999.5     37  7.4                                             
 99840 2009    6    4        18 1019.0      . -999.5   2.1 -999.5     47  5.4                                        
 99840 2009    6    5         0 1019.6 -999.5 -999.5   1.5 -999.5     50  3.5                                            
 99840 2009    6    5         6 1019.0      . -999.5   1.5 -999.5     37  5.1                                       
 99840 2009    6    5        12 1018.6 -999.5 -999.5   1.3 -999.5    355  2.2                                              
 99840 2009    6    5        18 1016.7      . -999.5   1.4 -999.5    287  4.0                                         
 99840 2009    6    6         0 1014.6 -999.5 -999.5   0.6 -999.5    290  3.5                                             
 99840 2009    6    6         6 1012.3    0.3 -999.5  -0.1 -999.5    303  2.0                                           
 99840 2009    6    6        12 1010.7 -999.5 -999.5   1.5 -999.5    291  2.6                                              
 99840 2009    6    6        18 1010.0    0.4 -999.5   1.4 -999.5     41  2.6                                          
 99840 2009    6    7         0 1009.4 -999.5 -999.5   1.4 -999.5     43  4.9                                            
 99840 2009    6    7         6 1009.6      . -999.5   1.5 -999.5    350  2.1                                        
 99840 2009    6    7        12 1010.0 -999.5 -999.5   2.3 -999.5     25  4.6                                             
 99840 2009    6    7        18 1010.4      . -999.5   1.8 -999.5     20  4.3                                        
 99840 2009    6    8         0 1010.7 -999.5 -999.5   1.1 -999.5     37  2.9                                            
 99840 2009    6    8         6 1010.3      x -999.5   1.4 -999.5     20  3.8                                       
 99840 2009    6    8        12 1009.8 -999.5 -999.5   2.0 -999.5    352  1.9                                              
 99840 2009    6    8        18 1008.8      . -999.5   1.7 -999.5    346  1.5                                         
 99840 2009    6    9         0 1008.5 -999.5 -999.5   1.1 -999.5     34  4.2                                            
 99840 2009    6    9         6 1008.3    0.0 -999.5   1.0 -999.5     16  2.4                                         
 99840 2009    6    9        12 1008.8 -999.5 -999.5   1.8 -999.5    346  3.6                                              
 99840 2009    6    9        18 1009.1      . -999.5   2.6 -999.5    360  2.6                                         
 99840 2009    6   10         0 1010.2 -999.5 -999.5   1.5 -999.5     35  3.4                                             
 99840 2009    6   10         6 1011.3      . -999.5   0.7 -999.5     28  4.7                                        
 99840 2009    6   10        12 1013.0 -999.5 -999.5   1.0 -999.5      7  2.0                                             
 99840 2009    6   10        18 1012.9    0.1 -999.5   1.9 -999.5    280  4.3                                            
 99840 2009    6   11         0 1012.7 -999.5 -999.5   1.5 -999.5    257  5.1                                              
 99840 2009    6   11         6 1012.3    0.4 -999.5   1.3 -999.5    251  2.6                                           
 99840 2009    6   11        12 1012.0 -999.5 -999.5   3.1 -999.5    269  4.8                                               
 99840 2009    6   11        18 1011.0      . -999.5   2.7 -999.5    262  5.3                                          
 99840 2009    6   12         0 1011.0 -999.5 -999.5   1.8 -999.5    233  5.1                                              
 99840 2009    6   12         6 1010.9    0.0 -999.5   4.1 -999.5    251  8.1                                           
 99840 2009    6   12        12 1011.8 -999.5 -999.5   3.4 -999.5    264  4.7                                               
 99840 2009    6   12        18 1014.9      . -999.5   3.8 -999.5    282  5.2                                          
 99840 2009    6   13         0 1017.4 -999.5 -999.5   3.7 -999.5    261  7.4                                              
 99840 2009    6   13         6 1018.7      . -999.5   6.0 -999.5    267  9.0                                         
 99840 2009    6   13        12 1020.7 -999.5 -999.5   3.8 -999.5    250  9.2                                               
 99840 2009    6   13        18 1022.0      . -999.5   3.2 -999.5    256  7.0                                          
 99840 2009    6   14         0 1022.7 -999.5 -999.5   2.4 -999.5    268  4.9                                              
 99840 2009    6   14         6 1022.0      . -999.5   1.7 -999.5    293  1.9                                         
 99840 2009    6   14        12 1020.7 -999.5 -999.5   2.3 -999.5    315  1.9                                               
 99840 2009    6   14        18 1017.8      . -999.5   3.2 -999.5    284  1.9                                          
 99840 2009    6   15         0 1014.1 -999.5 -999.5   5.2 -999.5    141  7.6                                              
 99840 2009    6   15         6 1011.3    0.0 -999.5   4.3 -999.5     93  8.3                                          
 99840 2009    6   15        12 1008.4 -999.5 -999.5   5.1 -999.5    130 10.7                                                
 99840 2009    6   15        18 1006.7    0.0 -999.5   4.4 -999.5    121  9.5                                            
 99840 2009    6   16         0 1002.7 -999.5 -999.5   2.0 -999.5     63 11.9                                              
 99840 2009    6   16         6  997.6    0.1 -999.5   3.0 -999.5    116 11.7                                           
 99840 2009    6   16        12  994.0 -999.5 -999.5   1.4 -999.5    133 11.8                                               
 99840 2009    6   16        18  989.4    2.0 -999.5   0.0 -999.5    116  1.9                                           
 99840 2009    6   17         0  989.1 -999.5 -999.5   0.4 -999.5    267  2.1                                             
 99840 2009    6   17         6  994.2    1.0 -999.5   3.0 -999.5    136  4.4                                          
 99840 2009    6   17        12  999.6 -999.5 -999.5   6.4 -999.5    322  2.3                                              
 99840 2009    6   17        18 1003.5      . -999.5   4.4 -999.5    301  4.2                                          
 99840 2009    6   18         0 1007.2 -999.5 -999.5   4.7 -999.5    151  1.9                                              
 99840 2009    6   18         6 1010.7      . -999.5   3.1 -999.5    316  1.4                                         
 99840 2009    6   18        12 1013.6 -999.5 -999.5   4.5 -999.5     22  1.9                                              
 99840 2009    6   18        18 1014.3      . -999.5   4.2 -999.5      2  1.3                                        
 99840 2009    6   19         0 1015.4 -999.5 -999.5   3.6 -999.5    279  2.7                                              
 99840 2009    6   19         6 1015.6      . -999.5   3.8 -999.5    288  1.6                                         
 99840 2009    6   19        12 1015.4 -999.5 -999.5   5.0 -999.5    295  1.7                                               
 99840 2009    6   19        18 1014.7      . -999.5   4.9 -999.5    286  2.0                                          
 99840 2009    6   20         0 1014.0 -999.5 -999.5   4.5 -999.5    332  1.0                                              
 99840 2009    6   20         6 1013.0      . -999.5   5.9 -999.5    275  3.8                                         
 99840 2009    6   20        12 1012.6 -999.5 -999.5   6.1 -999.5    328  2.6                                               
 99840 2009    6   20        18 1011.1      . -999.5   7.5 -999.5    271  4.7                                          
 99840 2009    6   21         0 1009.4 -999.5 -999.5   5.6 -999.5    275  4.5                                              
 99840 2009    6   21         6 1008.0      . -999.5   4.9 -999.5     25  4.9                                        
 99840 2009    6   21        12 1008.3 -999.5 -999.5   4.4 -999.5      6  4.1                                             
 99840 2009    6   21        18 1008.3      . -999.5   5.7 -999.5    269    x                                        
 99840 2009    6   22         0 1009.0 -999.5 -999.5   3.9 -999.5    266    x                                            
 99840 2009    6   22         6 1010.6      . -999.5   3.3 -999.5    269  7.5                                         
 99840 2009    6   22        12 1012.9 -999.5 -999.5   3.0 -999.5    281  6.9                                               
 99840 2009    6   22        18 1014.7      x -999.5   3.0 -999.5    278  6.0                                          
 99840 2009    6   23         0 1016.7 -999.5 -999.5   1.7 -999.5    275  3.1                                              
 99840 2009    6   23         6 1017.7      . -999.5   1.4 -999.5    334  1.4                                         
